"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"world","3","0xaccb70","0x10","stl-vector","world[22]","padding*",""
"world","3","0xaccb80","0x10","stl-vector","world[23]","padding*",""
"world","3","0xaccb90","0x10","stl-vector","world[24]","padding*",""
"world","3","0xaccba0","0x10","stl-vector","world[25]","padding*",""
"world","3","0xaccbb0","0x10","stl-vector","world[26]","padding*",""
"world","3","0xaccbc0","0x10","stl-vector","world[27]","padding*",""
"world","3","0xaccbd0","0x10","stl-vector","world[28]","padding*",""
"world","3","0xaccbe0","0x10","stl-vector","world[29]","padding*",""
"world","3","0xaccbf0","0x10","stl-vector","world[30]","padding*",""
"world","3","0xaccc00","0x10","stl-vector","world[31]","padding*",""
"world","3","0xaccc10","0x10","stl-vector","world[32]","padding*",""
"world","3","0xaccc20","0x10","stl-vector","world[33]","padding*",""
"world","3","0xaccc30","0x10","stl-vector","world[34]","padding*",""
"world","3","0xaccc40","0x10","stl-vector","world[35]","padding*",""
"world","3","0xaccc50","0x10","stl-vector","world[36]","padding*",""
"world","3","0xaccc60","0x10","stl-vector","world[37]","padding*",""
"world","3","0xaccc70","0x10","stl-vector","world[38]","padding*",""
"world","3","0xaccc80","0x10","stl-vector","world[39]","padding*",""
"world","3","0xaccc90","0x10","stl-vector","world[40]","padding*",""
"world","3","0xaccca0","0x10","stl-vector","world[41]","padding*",""
"world","3","0xacccb0","0x10","stl-vector","world[42]","padding*",""
"world","3","0xacccc0","0x10","stl-vector","world[43]","padding*",""
"world","3","0xacccd0","0x10","stl-vector","world[44]","padding*",""
"world","3","0xaccce0","0x10","stl-vector","world[45]","padding*",""
"world","3","0xacccf0","0x10","stl-vector","world[46]","padding*",""
"world","3","0xaccd00","0x10","stl-vector","world[47]","padding*",""
"world","3","0xaccd10","0x10","stl-vector","world[48]","padding*",""
"world","3","0xaccd20","0x10","stl-vector","world[49]","padding*",""
"world","3","0xaccd30","0x10","stl-vector","world[50]","padding*",""
"world","3","0xaccd40","0x10","stl-vector","world[51]","padding*",""
"world","3","0xaccd50","0x10","stl-vector","world[52]","padding*",""
"world","3","0xaccd60","0x10","stl-vector","world[53]","padding*",""
"world","3","0xaccd70","0x10","stl-vector","world[54]","padding*",""
"world","3","0xaccd80","0x10","stl-vector","world[55]","padding*",""
"world","3","0xaccd90","0x10","stl-vector","world[56]","padding*",""
"world","3","0xaccda0","0x10","stl-vector","world[57]","padding*",""
"world","3","0xaccdb0","0x10","stl-vector","world[58]","padding*",""
"world","3","0xaccdc0","0x10","stl-vector","world[59]","padding*",""
"world","3","0xaccdd0","0x10","stl-vector","world[60]","padding*",""
"world","3","0xaccde0","0x10","stl-vector","world[61]","padding*",""
"world","3","0xaccdf0","0x10","stl-vector","world[62]","padding*",""
"world","3","0xacce00","0x10","stl-vector","world[63]","padding*",""
"world","2","0xacce10","0x40","static-array","world","int8_t",""
"world","2","0xacce50","0x40","static-array","world","int8_t",""
"world","2","0xacce90","0x400","static-array","world","world::anon10",""
"world","3","0xacce90","0x10","stl-vector","world[0]","padding*",""
"world","3","0xaccea0","0x10","stl-vector","world[1]","padding*",""
"world","3","0xacceb0","0x10","stl-vector","world[2]","padding*",""
"world","3","0xaccec0","0x10","stl-vector","world[3]","padding*",""
"world","3","0xacced0","0x10","stl-vector","world[4]","padding*",""
"world","3","0xaccee0","0x10","stl-vector","world[5]","padding*",""
"world","3","0xaccef0","0x10","stl-vector","world[6]","padding*",""
"world","3","0xaccf00","0x10","stl-vector","world[7]","padding*",""
"world","3","0xaccf10","0x10","stl-vector","world[8]","padding*",""
"world","3","0xaccf20","0x10","stl-vector","world[9]","padding*",""
"world","3","0xaccf30","0x10","stl-vector","world[10]","padding*",""
"world","3","0xaccf40","0x10","stl-vector","world[11]","padding*",""
"world","3","0xaccf50","0x10","stl-vector","world[12]","padding*",""
"world","3","0xaccf60","0x10","stl-vector","world[13]","padding*",""
"world","3","0xaccf70","0x10","stl-vector","world[14]","padding*",""
"world","3","0xaccf80","0x10","stl-vector","world[15]","padding*",""
"world","3","0xaccf90","0x10","stl-vector","world[16]","padding*",""
"world","3","0xaccfa0","0x10","stl-vector","world[17]","padding*",""
"world","3","0xaccfb0","0x10","stl-vector","world[18]","padding*",""
"world","3","0xaccfc0","0x10","stl-vector","world[19]","padding*",""
"world","3","0xaccfd0","0x10","stl-vector","world[20]","padding*",""
"world","3","0xaccfe0","0x10","stl-vector","world[21]","padding*",""
"world","3","0xaccff0","0x10","stl-vector","world[22]","padding*",""
"world","3","0xacd000","0x10","stl-vector","world[23]","padding*",""
"world","3","0xacd010","0x10","stl-vector","world[24]","padding*",""
"world","3","0xacd020","0x10","stl-vector","world[25]","padding*",""
"world","3","0xacd030","0x10","stl-vector","world[26]","padding*",""
"world","3","0xacd040","0x10","stl-vector","world[27]","padding*",""
"world","3","0xacd050","0x10","stl-vector","world[28]","padding*",""
"world","3","0xacd060","0x10","stl-vector","world[29]","padding*",""
"world","3","0xacd070","0x10","stl-vector","world[30]","padding*",""
"world","3","0xacd080","0x10","stl-vector","world[31]","padding*",""
"world","3","0xacd090","0x10","stl-vector","world[32]","padding*",""
"world","3","0xacd0a0","0x10","stl-vector","world[33]","padding*",""
"world","3","0xacd0b0","0x10","stl-vector","world[34]","padding*",""
"world","3","0xacd0c0","0x10","stl-vector","world[35]","padding*",""
"world","3","0xacd0d0","0x10","stl-vector","world[36]","padding*",""
"world","3","0xacd0e0","0x10","stl-vector","world[37]","padding*",""
"world","3","0xacd0f0","0x10","stl-vector","world[38]","padding*",""
"world","3","0xacd100","0x10","stl-vector","world[39]","padding*",""
"world","3","0xacd110","0x10","stl-vector","world[40]","padding*",""
"world","3","0xacd120","0x10","stl-vector","world[41]","padding*",""
"world","3","0xacd130","0x10","stl-vector","world[42]","padding*",""
"world","3","0xacd140","0x10","stl-vector","world[43]","padding*",""
"world","3","0xacd150","0x10","stl-vector","world[44]","padding*",""
"world","3","0xacd160","0x10","stl-vector","world[45]","padding*",""
"world","3","0xacd170","0x10","stl-vector","world[46]","padding*",""
"world","3","0xacd180","0x10","stl-vector","world[47]","padding*",""
"world","3","0xacd190","0x10","stl-vector","world[48]","padding*",""
"world","3","0xacd1a0","0x10","stl-vector","world[49]","padding*",""
"world","3","0xacd1b0","0x10","stl-vector","world[50]","padding*",""
"world","3","0xacd1c0","0x10","stl-vector","world[51]","padding*",""
"world","3","0xacd1d0","0x10","stl-vector","world[52]","padding*",""
"world","3","0xacd1e0","0x10","stl-vector","world[53]","padding*",""
"world","3","0xacd1f0","0x10","stl-vector","world[54]","padding*",""
"world","3","0xacd200","0x10","stl-vector","world[55]","padding*",""
"world","3","0xacd210","0x10","stl-vector","world[56]","padding*",""
"world","3","0xacd220","0x10","stl-vector","world[57]","padding*",""
"world","3","0xacd230","0x10","stl-vector","world[58]","padding*",""
"world","3","0xacd240","0x10","stl-vector","world[59]","padding*",""
"world","3","0xacd250","0x10","stl-vector","world[60]","padding*",""
"world","3","0xacd260","0x10","stl-vector","world[61]","padding*",""
"world","3","0xacd270","0x10","stl-vector","world[62]","padding*",""
"world","3","0xacd280","0x10","stl-vector","world[63]","padding*",""
"world","2","0xacd290","0x400","static-array","world","world::anon11",""
"world","3","0xacd290","0x10","stl-vector","world[0]","padding*",""
"world","3","0xacd2a0","0x10","stl-vector","world[1]","padding*",""
"world","3","0xacd2b0","0x10","stl-vector","world[2]","padding*",""
"world","3","0xacd2c0","0x10","stl-vector","world[3]","padding*",""
"world","3","0xacd2d0","0x10","stl-vector","world[4]","padding*",""
"world","3","0xacd2e0","0x10","stl-vector","world[5]","padding*",""
"world","3","0xacd2f0","0x10","stl-vector","world[6]","padding*",""
"world","3","0xacd300","0x10","stl-vector","world[7]","padding*",""
"world","3","0xacd310","0x10","stl-vector","world[8]","padding*",""
"world","3","0xacd320","0x10","stl-vector","world[9]","padding*",""
"world","3","0xacd330","0x10","stl-vector","world[10]","padding*",""
"world","3","0xacd340","0x10","stl-vector","world[11]","padding*",""
"world","3","0xacd350","0x10","stl-vector","world[12]","padding*",""
"world","3","0xacd360","0x10","stl-vector","world[13]","padding*",""
"world","3","0xacd370","0x10","stl-vector","world[14]","padding*",""
"world","3","0xacd380","0x10","stl-vector","world[15]","padding*",""
"world","3","0xacd390","0x10","stl-vector","world[16]","padding*",""
"world","3","0xacd3a0","0x10","stl-vector","world[17]","padding*",""
"world","3","0xacd3b0","0x10","stl-vector","world[18]","padding*",""
"world","3","0xacd3c0","0x10","stl-vector","world[19]","padding*",""
"world","3","0xacd3d0","0x10","stl-vector","world[20]","padding*",""
"world","3","0xacd3e0","0x10","stl-vector","world[21]","padding*",""
"world","3","0xacd3f0","0x10","stl-vector","world[22]","padding*",""
"world","3","0xacd400","0x10","stl-vector","world[23]","padding*",""
"world","3","0xacd410","0x10","stl-vector","world[24]","padding*",""
"world","3","0xacd420","0x10","stl-vector","world[25]","padding*",""
"world","3","0xacd430","0x10","stl-vector","world[26]","padding*",""
"world","3","0xacd440","0x10","stl-vector","world[27]","padding*",""
"world","3","0xacd450","0x10","stl-vector","world[28]","padding*",""
"world","3","0xacd460","0x10","stl-vector","world[29]","padding*",""
"world","3","0xacd470","0x10","stl-vector","world[30]","padding*",""
"world","3","0xacd480","0x10","stl-vector","world[31]","padding*",""
"world","3","0xacd490","0x10","stl-vector","world[32]","padding*",""
"world","3","0xacd4a0","0x10","stl-vector","world[33]","padding*",""
"world","3","0xacd4b0","0x10","stl-vector","world[34]","padding*",""
"world","3","0xacd4c0","0x10","stl-vector","world[35]","padding*",""
"world","3","0xacd4d0","0x10","stl-vector","world[36]","padding*",""
"world","3","0xacd4e0","0x10","stl-vector","world[37]","padding*",""
"world","3","0xacd4f0","0x10","stl-vector","world[38]","padding*",""
"world","3","0xacd500","0x10","stl-vector","world[39]","padding*",""
"world","3","0xacd510","0x10","stl-vector","world[40]","padding*",""
"world","3","0xacd520","0x10","stl-vector","world[41]","padding*",""
"world","3","0xacd530","0x10","stl-vector","world[42]","padding*",""
"world","3","0xacd540","0x10","stl-vector","world[43]","padding*",""
"world","3","0xacd550","0x10","stl-vector","world[44]","padding*",""
"world","3","0xacd560","0x10","stl-vector","world[45]","padding*",""
"world","3","0xacd570","0x10","stl-vector","world[46]","padding*",""
"world","3","0xacd580","0x10","stl-vector","world[47]","padding*",""
"world","3","0xacd590","0x10","stl-vector","world[48]","padding*",""
"world","3","0xacd5a0","0x10","stl-vector","world[49]","padding*",""
"world","3","0xacd5b0","0x10","stl-vector","world[50]","padding*",""
"world","3","0xacd5c0","0x10","stl-vector","world[51]","padding*",""
"world","3","0xacd5d0","0x10","stl-vector","world[52]","padding*",""
"world","3","0xacd5e0","0x10","stl-vector","world[53]","padding*",""
"world","3","0xacd5f0","0x10","stl-vector","world[54]","padding*",""
"world","3","0xacd600","0x10","stl-vector","world[55]","padding*",""
"world","3","0xacd610","0x10","stl-vector","world[56]","padding*",""
"world","3","0xacd620","0x10","stl-vector","world[57]","padding*",""
"world","3","0xacd630","0x10","stl-vector","world[58]","padding*",""
"world","3","0xacd640","0x10","stl-vector","world[59]","padding*",""
"world","3","0xacd650","0x10","stl-vector","world[60]","padding*",""
"world","3","0xacd660","0x10","stl-vector","world[61]","padding*",""
"world","3","0xacd670","0x10","stl-vector","world[62]","padding*",""
"world","3","0xacd680","0x10","stl-vector","world[63]","padding*",""
"world","2","0xacd690","0x400","static-array","world","world::anon12",""
"world","3","0xacd690","0x10","stl-vector","world[0]","padding*",""
"world","3","0xacd6a0","0x10","stl-vector","world[1]","padding*",""
"world","3","0xacd6b0","0x10","stl-vector","world[2]","padding*",""
"world","3","0xacd6c0","0x10","stl-vector","world[3]","padding*",""
"world","3","0xacd6d0","0x10","stl-vector","world[4]","padding*",""
"world","3","0xacd6e0","0x10","stl-vector","world[5]","padding*",""
"world","3","0xacd6f0","0x10","stl-vector","world[6]","padding*",""
"world","3","0xacd700","0x10","stl-vector","world[7]","padding*",""
"world","3","0xacd710","0x10","stl-vector","world[8]","padding*",""
"world","3","0xacd720","0x10","stl-vector","world[9]","padding*",""
"world","3","0xacd730","0x10","stl-vector","world[10]","padding*",""
"world","3","0xacd740","0x10","stl-vector","world[11]","padding*",""
"world","3","0xacd750","0x10","stl-vector","world[12]","padding*",""
"world","3","0xacd760","0x10","stl-vector","world[13]","padding*",""
"world","3","0xacd770","0x10","stl-vector","world[14]","padding*",""
"world","3","0xacd780","0x10","stl-vector","world[15]","padding*",""
"world","3","0xacd790","0x10","stl-vector","world[16]","padding*",""
"world","3","0xacd7a0","0x10","stl-vector","world[17]","padding*",""
"world","3","0xacd7b0","0x10","stl-vector","world[18]","padding*",""
"world","3","0xacd7c0","0x10","stl-vector","world[19]","padding*",""
"world","3","0xacd7d0","0x10","stl-vector","world[20]","padding*",""
"world","3","0xacd7e0","0x10","stl-vector","world[21]","padding*",""
"world","3","0xacd7f0","0x10","stl-vector","world[22]","padding*",""
"world","3","0xacd800","0x10","stl-vector","world[23]","padding*",""
"world","3","0xacd810","0x10","stl-vector","world[24]","padding*",""
"world","3","0xacd820","0x10","stl-vector","world[25]","padding*",""
"world","3","0xacd830","0x10","stl-vector","world[26]","padding*",""
"world","3","0xacd840","0x10","stl-vector","world[27]","padding*",""
"world","3","0xacd850","0x10","stl-vector","world[28]","padding*",""
"world","3","0xacd860","0x10","stl-vector","world[29]","padding*",""
"world","3","0xacd870","0x10","stl-vector","world[30]","padding*",""
"world","3","0xacd880","0x10","stl-vector","world[31]","padding*",""
"world","3","0xacd890","0x10","stl-vector","world[32]","padding*",""
"world","3","0xacd8a0","0x10","stl-vector","world[33]","padding*",""
"world","3","0xacd8b0","0x10","stl-vector","world[34]","padding*",""
"world","3","0xacd8c0","0x10","stl-vector","world[35]","padding*",""
"world","3","0xacd8d0","0x10","stl-vector","world[36]","padding*",""
"world","3","0xacd8e0","0x10","stl-vector","world[37]","padding*",""
"world","3","0xacd8f0","0x10","stl-vector","world[38]","padding*",""
"world","3","0xacd900","0x10","stl-vector","world[39]","padding*",""
"world","3","0xacd910","0x10","stl-vector","world[40]","padding*",""
"world","3","0xacd920","0x10","stl-vector","world[41]","padding*",""
"world","3","0xacd930","0x10","stl-vector","world[42]","padding*",""
"world","3","0xacd940","0x10","stl-vector","world[43]","padding*",""
"world","3","0xacd950","0x10","stl-vector","world[44]","padding*",""
"world","3","0xacd960","0x10","stl-vector","world[45]","padding*",""
"world","3","0xacd970","0x10","stl-vector","world[46]","padding*",""
"world","3","0xacd980","0x10","stl-vector","world[47]","padding*",""
"world","3","0xacd990","0x10","stl-vector","world[48]","padding*",""
"world","3","0xacd9a0","0x10","stl-vector","world[49]","padding*",""
"world","3","0xacd9b0","0x10","stl-vector","world[50]","padding*",""
